Review,a0,a1,a2,a3,a4,a5
"Palace Tea là quán trà sữa mới mở ở Quy Nhơn nè. Nói sao đây ta, rất thích quán này nhe. Để liệt kê điểm cộng cho nè: Đồ uống ngon nha, không gian bài trí thì ấn tượng, cách phục vụ thì miễn chê, cảm tưởng Palace cứ như The Koi hay GongCha của Sài Gòn ấy. Vô order nước, quanh quẩn làm ngay vài tấm chất chất. Thật tuyệt vời ^^ Mình thấy đa phần các bạn tới đây hay gọi hồng trà. Mình thì thích uống hồng trà kem sữa với trà sữa khoai môn nhất ấy. Hí hí À mà quán có mấy bạn phục vụ dễ thương lắm ấy, hehe.",0,0,0,5,0,0
"Vẫn cho 9 sao vì tầm nhìn và thái độ chuyên nghiệp, phòng không cách âm tốt, có thang máy",0,5,0,0,0,0
"Nói chung đồ Nhật tới giờ vẫn chưa nằm trên top favourite của mình được. Được hôm hội anh em cây khế rủ đi thì cũng có ấn tượng đôi chút. Hên là mấy anh bạn chu đáo book bàn trước chứ đi buổi tối đông lắm nhe. Nhân viên lịch sự, mình muốn gọi gì chỉ cần quay người lại là bạn ấy hiểu ý ngay. Đi có mấy người mà gọi quá trời món. Do quên hông ăn hành được mà chén soup miso nhỡ đem ra rồi. Mình hoảng quá, chưa kịp gọi chén khác nhưng b nhân viên kêu để bạn mang vào đổi cho. Trời đất siêu chu đáo luôn ấy. Các món ăn vừa miệng lắm. Thích nhất là món bò gì ấy quên mất tiêu tên. Sốt cực ngon ăn kèm với cơm trắng là số dzách. Ngoài ra ưng cái.món rong biển rắc mè. Lạnh lạnh thanh mát rất là thích.",0,0,5,5,0,0
"Nhận xét cuối cùng, quá tệ và sẽ không bao giờ đi nữa vì hên xui lỡ trúng tài xế CÓ TÂM này nữa thì có khi mất mạng oan.",1,0,0,0,1,0
"Đông lắm lắm luôn Được một bác bảo vệ ở mộ của Hàn Mặc Tử giới thiệu nên cả đoàn kéo đến đây Mà phải nói là đông thật, cứ nghĩ là nhà hàng của dân địa phương ăn nên giá hợp lý các thứ Ai ngờ Một đĩa rau giống như kiểu hai người ăn được bê vào mâm 6 người và giá 60 nghìn, ai cũng phải ăn dè và có người không được ăn. Đĩa khoai tây chiên gấp đôi đĩa trong ảnh 65 nghìn, không có gì đặc biệt Gỏi cá kiếm ăn khá ổn Hàu phomai ngon Sò điệp nướng mỡ hành hơi nguội Tôm nhìn có nhiều nhưng mỗi con không to bằng ngón tay út Có lẽ vì quá đông mà không thể phục vụ nhanh được. Được cái là nhân viên nhanh nhẹn và nhiệt tình thân thiện Có chỗ để ô tô",0,0,0,3,0,0
"Mình không biết có phải do mình dân bắc không ăn quen đồ của tiện không, nhưng chắc chắn mình sẽ không bao giờ quay lại!",0,0,0,1,0,0
"Mình thuê xe và được các bạn giao xe tận nơi. Không cần cọc, chỉ cần thanh toán trước và giữ cmnd. Xe tốt. Có thể trả xe tại sân bay. Rất tiện. Giá cả phải chăng: ~120-150k/24h",0,0,0,0,4,0
"Nhân viên bảo vệ siêu thị k cho mang túi xách nhỏ vào, mặc dù khách có nhờ BV dùng dây rút để buộc khoá kéo lại như 1 số siêu thị khác. Hàng trái cây chắc ít người mua nên ít tươi
",0,0,0,0,0,2
"Không gian thoải mái, ấm áp. Phục vụ được điểm tốt. Nhiều món ăn hấp dẫn. Đặc biệt là các món hải sản. Nói chung, chấm 9đ. Sẽ quay lại với cả gia đình.",4,0,4,4,0,0
"Ấn tượng đầu tiên là pass Wi-Fi cực lạ. Đúng chuẩn trà sữa má nấu, có mùi vị rất riêng, vị ngọt vừa đủ không bị ngán. Quán còn phục vụ cả bánh nướng trứng muối.Cô chủ tự làm kể cả việc muối trứng nên bánh không hề của mùi tanh thường có ở các nơi khác. Cô chủ thì không cần phải nói,quá sức là dễ thương. Không gian quán nhỏ nhưng có cảm giác ấm áp. Nói tóm lại đây là nơi dừng chân hoàn hảo để thư giãn sau những lúc làm việc và học tập căng thẳng.",0,0,0,5,0,0
"ồ nhà tắm còn thiếu dao cạo râu, không hỗ trợ nhận phòng sớm free",0,2,0,0,0,0
"Chỗ này sát mé chỗ tàu biển cập bến. Về món ăn có món được món không,nhưng chế biến ổn.nói chung món nào cũng bỏ ớt trái vào nấu. Mình gọi cá mú 1 con làm 2 món nấu cháo rau tía tô,cá hấp cuốn bánh tráng. Con khoảng kí 3 hết 700 mấy món đó.hàu sữa 25k chế biến nướng hơi dở vì khui hào xong k rửa sơ qua nước nên rất mặn,sò điệp 2Ok/con ,sò to nướng mỡ hành có nên gia vị vào nên vừa ăn. Ngêu thì lại hấp xã bỏ thêm lá dứa nên mình thấy làm nước ngêu không ngon.cơm chiên hải sản được.mỗi thứ đều kêu 2 phần + bia nước ngọt đậu phộng hết 2tr3. Mà lu bu nhất là đậu phộng luộc tính tiền riêng.phục vụ thì mình đến vào buổi trưa nên ít khách ,phục vụ được nhưng chế biến hơi lâu. Không gian thì sàn gỗ bè nổi, cũng rộng.thoáng.",0,0,0,4,0,0
"Món ăn tươi ngon, thái độ phục vụ tận tình chu đáo.nhà hàng tuy nhỏ và nằm trong khu phố không đắc địa như vẫn được mọi người tìm tới thưởng thức hải sản tại thành phố Quy Nhơn,trong đó người có những người du lịch từ Hà Nội vào như chúng tôi.thanks.!",0,0,0,5,0,0
"Khu vực xung quanh đầy đủ tiệc ích, dịch vụ, quán ăn",0,0,0,4,0,0
Đó là lần đầu tiên chúng tôi ghé thăm Quy bù và tôi tìm thấy nhà hàng này với những đánh giá tuyệt vời.,0,0,5,0,0,0
"Nơi tuyệt vời để thuê một chiếc xe máy. Chủ nhân hữu ích. Chúng tôi nhận được một chiếc xe đạp thực sự tốt với mức giá phù hợp so với những nơi khác ở Việt Nam, nơi chúng tôi đã thuê xe máy trước đây. Chúng tôi có thể chọn kích cỡ mũ bảo hiểm, vì trời mưa, chúng tôi cũng có áo mưa tiện dụng. Sau khi trả lại chiếc xe đạp, người chủ tổ chức cho chúng tôi đi taxi đến ga Diêu Trì. Hoàn toàn giới thiệu nơi này.",0,0,0,0,5,0
"Mình không phải là một tín đồ Món Nhật Vì không ăn được rong biển và cá sống (trong khi đó là 2 món đặc trưng của món Nhật) Vì muốn ăn món lạ mà không biết quán nên chui vào quán, cũng là vào lần 2 rồi Đồ ăn khá ok, mình chọn món dân giã bt hay ăn, vậy mà cũng có nhiều đặc trưng riêng của món Nhật thật sự không ăn được sẽ cảm thấy rất khó ăn Không gian rộng, nhân viên nhiệt tình",0,0,4,4,0,0
"lần đầu đến Nha Trang book trúng hotel này mình khá ưng ý, phòng sạch sẽ, gần biển đu bộ là tới. các bạn nhân viên rất dễ thương",0,4,0,0,0,0
"Quá tuyệt vời! Phục vụ tốt, đồ ăn ngon. Nhờ có C.ine mà gia đình tôi đã có những ấn tượng đẹp về ẩm thực ở Quy Nhơn. Có dịp quay lại chúng tôi sẽ tiếp tục gửi niềm tin ở C.ine.",0,0,5,0,0,0
"Phòng rất sạch sẽ, đủ tiện nghi. Sảnh và hành lang rất thông thoáng. Nhân viên rất thân thiện và hỗ trợ nhiệt tình khi khách check in sớm hoặc check out trễ. Giá rất hợp lý ngay cả trong lễ Tết. Sẽ quay lại nếu có dịp.",0,5,0,0,0,0
"Bãi biển và cảnh biển đẹp, dịch vụ ổn ko quá đắt, trải nghiệm đi ca nô ra đảo cho cảm giác mạo hiểm phấn khích.
",5,0,0,0,0,0
Cần sữa chữa tivi và vòi sen ở phòng,0,3,0,0,0,0
Địa điểm lý tưởng cho việc tham quan và tắm biển. Phòng sạch sẽ và nhiều ánh sáng tự nhiên,0,4,0,0,0,0
"Quán rộng rãi , sạch sẽ , mát mẻ . vị trí dễ tìm . Nhân viên phục vụ tốc độ nhanh . Bánh canh cua giá 17k 1 tô . Sợi bánh canh khác với những chỗ khác , ngon dai và ăn cảm thấy vừa miệng . Nước dùng thơm , ngọt , thanh . Chả cá ngon , có thêm vài miếng càng cua ăn kèm với hành tây muối ! Ăn một tô là no cả tối . Luôn ủng hộ quán ❤️",0,0,0,5,0,0
"Trước chuyến thăm này, chúng tôi đã đi du lịch vòng quanh Việt Nam và gắn bó với ẩm thực Việt Nam. Tuy nhiên, khi chúng tôi thấy có một nơi pizza thì đó là điều phải làm. . . ngon, họ thậm chí còn phục vụ bánh pizza truffle (rất khuyên bạn nên)",3,0,0,5,0,0
"Ks gần trung tâm,phòng thoáng mát, nhân viên tư vấn rất nhiệt tình dù qua zalo",0,5,0,0,0,0
Nhân viên rất thân thiện,0,4,0,0,0,0
"Đến SGN sau một chuyến bay dài và xếp hàng nhập cảnh khá dài, thật tuyệt khi thấy tên mình trên biển báo và được giới thiệu về giao thông 
hấp dẫn ở TP.HCM. Một dịch vụ tuyệt vời-cảm ơn bạn!",5,0,0,0,5,0
"em cũng đang dự định đến quy nhơn 1 chuyến, nghe chị nói và xem ảnh thấy view rất đẹp, lại có biển nhưng em không rõ giá cả như thế nào và các dịch vụ ra sao,chị có thể cho em bik thêm thông tin để em tham khảo được không.",0,0,0,0,0,0
"60k cho bé dưới 2 tuổi , quá đắt, k có điều hòa nóng vãi chưởng
",3,0,0,0,0,0
"tạm được, không đẹp như mong đợi vào ban ngày. Hình như có ban nhạc vào buổi tối.
",0,0,0,3,0,0
"Hải sản tươi sống ngon vừa miệng 5 người ăn hết 3tr 😄. Đặc biệt mình rất thích món cơm chiên cá mặn ở đây . Chỉ ăn uống thôi còn view biển thì k có đâu nhé ,Nhưng mát mẻ !",0,0,0,5,0,0
"Khách sạn sát ngay biển , đang có kế hoạch di dời nên tranh thủ ghé - Phòng view nhìn ra biển và 1 phần tp Quy Nhơn khá đẹp - Nhân viẻn chuyên nghiệp - Có bánh ít lá gai thay trái cây chào mừng - Ăn sáng ngon , có các món đặc sản Bình Định như bánh hỏi lòng heo, bánh bèo .., Phòng thường full do khách đoàn đông nên muốn ở phải đặt sớm",0,4,0,4,0,0
"Tôi đã thuê 8 xe máy ở đây vào buổi tối hôm trước, phải nói là làm việc rất chuyên nghiệp và uy tín
",0,0,0,0,5,0
"⭕️Đi dịp tết nên siêu đông, siêu ồn, siêu dơ. Nv dọn không kịp, ngồi bàn ăn mà dưới chân 1 đống rác. 🥨Mực rán tuy nguội nhưng vẫn giữ được độ giòn, vị thì giống như mọi cn khác. 🍗Gà sốt đậu nóng, thịt mềm, vị ổn. 🍔Burger tôm ổn, vị y như ở SG. Nói chung món ăn okela chỉ có k thích chỗ dịch vụ, không gian xug quanh",0,0,0,5,0,0
không có chỗ ăn sáng,0,2,0,2,0,0
"Nước biển khá trong. Tuy nhiên ko có dịch vụ nhiều nên chưa quản lý tốt, tuy nhỏ nhưng lại có nhiều rác. Nên trải nghiệm đi cano tham quan quanh hòn khô, như vậy mới thấy được hết cái đẹp nơi đây. Mình đi từ sáng sớm để đỡ đông người nhưng rất tiếc ko được chiêm ngưỡng con đường nổi cắt ngang biển vì đúng thời điểm nước lên. Mọi người nên đi vào ngày đầu tháng hoặc giữa tháng",4,0,0,0,0,0
"Người lái xe của chúng tôi rất tốt và kiên nhẫn. Xếp hàng tại điểm kiểm tra xuất nhập cảnh rất dài. 
Chúng tôi mất hơn bốn mươi phút để làm thủ tục đến. Chúng tôi cảm thấy nhẹ nhõm khi thấy người lái xe cầm một tấm thẻ có tên tôi trên đó khi chúng tôi ra khỏi sảnh đến.",0,0,0,0,5,0
"phục vụ lộm nhộm, đồ ăn chờ lâu, thức ăn bình thường hơi béo và ngán. không gian nóng bức chật chội",1,0,1,1,0,0
"Chất lượng món ăn thì chỉ trên trung bình. Có thể là do món gì cũng có nên món gì cũng chỉ tạm tạm. Vào đây ăn chơi thì được, thưởng thức thì chưa tới.",0,0,0,3,0,0
"Phà nhanh Vina Express chỉ chạy 03 chuyến / ngày, vé rất đắt (cộng thêm 3 lần vé xe buýt) và không an toàn, 
tốn thời gian đi lại bằng xe buýt (1h45 ').",0,0,0,0,2,0
"Rất hài lòng với dịch vụ ở đây,hỗ trợ nhiệt tình ,chu đáo,sẽ quay lại lần sau
",0,0,0,0,5,0
"Quán sạch sẽ, đẹp . Đồ ăn đa dạng và vị hợp với người việt nam. Giá cả cũng ok so với các quán khác ở quận 1.",4,0,4,4,0,0
"Nhân viên nhiệt tình, vui vẻ, còn nâng hạng phòng cho khách nữa. Lần tới đi du lịch, mình sẽ ghé lại.",0,4,0,0,0,0
"Một điểm cộng là các nhân viên đã cười và rất tốt với chúng tôi. Tuy nhiên, có 2 điểm trừ. Đầu tiên, bánh kếp quá dầu cho cả tôm và thịt bò topping. 
Thịt bò và nước chấm rất ngọt, chúng tôi không thể ăn nhiều. Thứ hai, chúng tôi thực sự quan tâm đến vấn đề vệ sinh của nơi này, nơi sàn nhà và nghĩa đen ở mọi nơi (trên tường, bàn, dụng cụ, v.v.) được phủ một lớp dầu mỡ khiến mọi vết chạm đều trơn hoặc dính. Thậm chí còn có thứ gì đó giống như một chút khăn giấy trong cốc bia đối tác của tôi! !",0,0,2,2,0,0
"Quán cũ, hơi có mùi nhưng nhân viên thân thiện nhiệt tình.
",0,0,0,3,0,0
"Trái cây bình thường vài miếng, thêm sốt sầu riêng, hương vị không có gì đặc biệt xứng đáng với mức giá 30k/ly",0,0,0,3,0,0
"Thật ""hoang phí"" nếu không ghé quán này ăn hải sản khi đi du hí Kỳ Co, FLC Quy Nhơn, quán ăn bình dân nhưng đồ ăn khá chất. Cám ơn và chúc cho quán phục vụ tốt khách hàng của mình.",0,0,0,4,0,0
"Quán này nằm ở đường 31-3, gần ngay khu trung tâm thương mại An Phú Thịnh. Tuy nằm gần trung tâm thương mại lớn nhưng quán Bingo's lại ở một góc yên tĩnh, phải nhìn kĩ mới nhận ra. Không gian mát mẻ mà còn có cả máy lạnh nữa nên mùa hè thì Bingo cũng là một lựa chọn hợp lí đó. Quán thì nhỏ gọn, vài cái bàn, không ồn ào, cũng có những góc dễ thương. Đồ uống và bánh thì không chê được, mình dẫn bạn tới đây, ai cũng hài lòng. Tóm lại Bingo là địa chỉ đáng để ghé qua ^^",0,0,0,5,0,0
Chúng tôi đã đặt dịch vụ vận chuyển Sài Gòn Transfers cho chuyến đi teambuilding trong ngày của công ty đến Bờ Cáp Vàng.,0,0,0,0,0,0
Sáng nay mình ghé shop Cứ nghĩ shop có mấy hệ thống có thương hiệu khá thấy vọng khi mua đồ tại shop phục vụ kém thái độ ra mặt mọi người cẩn thận vô phải mua chứ ko mua coi chừng bị chưởi nha nói chung đồ ko đẹp mà thái độ phục vụ còn tệ hơn,0,0,0,0,0,1
"Khu du lịch Bãi Trứng hay còn gọi là Bãi tắm Hoàng Hậu. Nơi đây có những viên đá hình quả trứng, sóng biển dập dìu đẹp đẽ, chỉ thích hợp để tham quan vào những buổi chiều mát. Ngoài ra còn có lăng mộ Hàn Mạc Tử...
",5,0,0,0,0,0
"Bữa ra Quy Nhơn có ghé vô đây ăn thử, con đường này quá trời quán ăn vặt. Tụi mình vô đây kêu kem cuộn, bánh tráng, gỏi khô bò. Do ăn từ trước hơi no nên ăn muốn không hết. Menu quán cũng khá đa dạng, nhiều món lắm. Do khách cũng đông mà hơi ít phục vụ nên hơi lâu. Món bánh tráng trộn chắc ko ngon bằng Sài Gòn. Kem thì hơi ngán, gỏi bình thường. Giá cả hợp lý ok.",0,0,0,5,0,0
"Rất tốt, không đông đúc, rất nhanh, rẻ, và bạn sẽ có ngay trung tâm Q1. Tôi khuyến khích điều đó.",0,0,0,0,0,0
"Các nhân viên không quan tâm nếu bạn đang có hay không, điện thoại di động là quan trọng hơn nhiều.
",0,0,0,2,0,0
"Rượu đúng chất bầu đá Bình Định, mình sẽ tiếp tục ủng hộ.
",0,0,0,5,0,0
