,Review,a0,a1,a2,a3,a4,a5
812,"! quán cafe nhỏ gọn nằm ngay trên còn đdường Đô Đốc Bảo xong xong với siêu thị copmart, đây là lần thứ 2 mình ghé quán để dự buổi họp nhỏ. Lần này mình gọi capochi no để xem thử như thế nào, capu ở đây nó ko quá béo ko quá ngọt khá là ngon nhé. Điều mình hơi tiếc là nhìn từ ngoài quán hơi nhỏ nhưng được cái vào rồi mới thấy quán còn kéo dài ra sau nữa. Chị chủ quán ở đây zễ thương mà mến khách cực luôn <3. Có dịp chắc chắn mình sẽ ghé lại quán nữa nhé quá tuyệt <3!",0,0,0,5,0,0
813,"Trong chuyến đi quy nhơn thì mình có ghé quán ăn tối, quán có không gian rộng và thoáng, phục vụ món thì nhanh nhưng gọi cho thêm nước chấm hay trà đá thì phải chờ lâu. Quán có menu trên tường giá cả rõ ràng và hợp túi tiền, Phần nem nướng và thịt nước cuốn 100k 4 người ăn no luôn, rau tươi, thị lát mỏng không bị dai, ướp vừa ăn. Nước chấm lạ miệng (mình chưa ăn loại nước chấm giống vậy bao giờ)",0,0,0,4,0,0
814,"Quán phục vụ tệ. Order nước đang xem menu thì nhân viên bảo gọi nước nhanh lên. Ngồi được 1 lúc thì nhờ chuyển bàn giùm, gọi nhân viên thì quay quay nhìn 1 cái rồi đi mất. Nóng quá xin quạt thì lấy quạt rất có tâm, kéo tới và xoay cho 2 bàn mát, trong khi cây quạt nằm ngày bàn bên cạnh, thành ra bàn mình k mát j. Sau đó phải tự bưng nước đi chuyển bàn, thấy mình nhăn thì nhân viên mới tới dọn, trong khi mình đã bưng đi hết chỉ còn nước trà. Mình là khách du lịch, thấy quán đẹp nên vô thử và sẽ k quay lại",0,0,0,1,0,0
815,"Được người quen giới thiệu nên mình đã rủ bạn bè tới thưởng thức. Ấn tượng đầu tiên là quán sạch sẽ, thoáng mát. Rất nhanh thôi, tụi mình đã được phục vụ những tô bánh canh thơm phức trên bàn ăn. Phải nói là sợi bánh canh rất lạ miệng mà mình chưa từng được thử qua, nước lèo ngọt thanh, cá ngừ rất tươi, lại có thêm chả cá, trứng cúc nữa. Điều mình thích nhất đó là mùi vị thơm thơm, béo béo của hẹ và hành phi, nhắc tới là thèm rồi. Nhất định sẽ thường xuyên ủng hộ quán.",0,0,0,5,0,0
816,"Ở đây có 2 loại bánh xèo nhân tôm và nhân thịt bò. Cả 2 đều ăn vừa miệng! Bánh ăn giòn, được tráng mỏng, hơi mỡ 1 xí nhưng đó là điều hiển nhiên rồi :> Tôm không có nhiều vị, còn bò thì được nêm ăn như thịt trong bún chả ngoài miền Bắc. Mình không phải fan của cuốn bánh đa lắm nên toàn ăn vã luôn ^^ Nước chấm ở đây phải gọi là best, không hề cay mà chua chua ngòn ngọt, đối với cái ngậy vủa bánh! Được người khác trả xiền nên cũng không nhớ lắm nhưng chắc dao động tầm 15-30k 1 chiếc. Mình mà là dân Quy Nhơn thì chắc chiều nào đi học về cũng ra làm 1 cái kaka 😅",0,0,0,5,0,0
817,"KS sạch sẽ, phòng mình đặt có view đẹp, đi tắm biển tiện. Cách âm tốt nữa thì 10 điểm",0,4,0,0,0,0
818,Nơi tuyệt vời với một bầu không khí đẹp và trang trí! Món ngon Việt Nam. Ngoài ra các món ăn phương Tây có sẵn. Đội ngũ trẻ vô cùng thân thiện và hữu ích. Rat khuyen khich!,0,0,0,5,0,0
819,"Cảm ơn bạn Cường một tiếp tân thân thiện dễ thương , cảm ơn nơi đây đã mang đến cho tôi giấc ngủ tốt sau mỗi ngày trải",0,4,0,0,0,0
820,Điểm trừ là giá cả của đồ uống trong minibar nên để công khai.,0,0,0,4,0,0
821,"Đồ uống ngon, chủ quán đẹp trai còn bà chủ thì nói để gần, tuy quán hơi nhỏ nhưng không gian quán thì rất đẹp chỉ cần bố trí thêm một vài món đồ nữa là được quán sẻ lung linh hơn",0,0,0,4,0,0
822,"Kinh nghiệm là khi đi du lịch nên tự thuê xe bên ngoài vì giá lúc nào cũng rẻ hơn khách sạn và dịch vụ chuyên nghiệp hơn. Mình thuê xe từ dịch vụ cho thuê xe máy Quy Nhơn Hoài Bảo toàn xe mới, tốt, giá rẻ hơn ở khách sạn và đặc biệt nón bảo hiểm rất sạch sẽ và chất lượng. Anh Bảo giới thiệu cho mình rất nhiều quán ăn ngon, bổ rẻ và rất nhiều các địa điểm du lịch từ Quy Nhơn đến phú yên . Rất chuyên nghiệp khuyên các bạn nên chọn thuê xe máy ở đây",0,0,0,0,5,0
823,"Quán nhìn chung là lịch sự, sạch sẽ ra dáng một nhà hàng. Giá cả hợp lý, hải sản tươi. Món gây ngạc nhiên là chíp chíp 
(một loại giống sò lụa - nghêu, nhưng ngon hơn nghêu rất nhiều, thường chỉ phổ biến ở Đà Nẵng hoặc Hội An nhưng ở đây vẫn có, to, ngon). Món ốc thập cẩm hơi làm những ai chưa quen ăn ốc biển khác giật mình, nhưng đáng để thử. Cháo nhum ngon và bổ cho trẻ con. Chủ quán chơn chất, giới thiệu có cả dịch vụ xe - thuyền đi tham quan các tuor đảo trong khu vực. Khi đi taxi đến từ FLC (khoảng 70k) chúng tôi được biết là sau khi ăn xong có thể nhờ quán đưa về KS FLC miễn phí. Chủ quán cho biết, khách ở FLC có thể gọi điện, xe sẽ đến cổng khu nghỉ để đón miễn phí.",4,0,4,4,0,0
824,"mình đến du Quy Nhơn du lịch và cần thuê xe máy để đi dạo, được bạn tour guide giới thiệu dịch vụ cho thuê xe máy Hoài Bảo tại 27A Hoàng Hoa Thám. Bạn chủ rất nhiệt tình, tư vấn kỹ càng và mang xe tận nơi đến khách sạn cho mình, lúc trả xe bạn ấy cho người đến tận nơi lấy, rất chuyên nghiệp. Xe đi êm, lợi xăng, giá rẻ hơn rất nhiều so với việc di chuyển bằng grab hoặc taxi. Chúc bạn ngày càng có thêm nhiều chi nhánh mới và phát triển rực rỡ hơn nữa nhé ",0,0,0,0,4,0
825,"Chiều tan ca, chạy thẳng tới quán theo địa chỉ trên Foody để ăn thử coi sao. Quán nho nhỏ nằm ở con đường cũng nho nhỏ, cạnh ngay bên hông cái Doanh trại quân đội to đùng. Mình ăn 1 phần lagu, 1 phần phá lấu bình thường và thêm phần phá lấu chỉ có lòng và gan. Ở đây, quán nấu nước dùng vị cũng bình thường chứ không có gì đặc biệt, nhưng k hiểu s kết hợp miếng gan, miếng bánh mì, muỗng nước dùng...trời ơi nó thơm bừng vị trong miệng, gan bùi bùi , thơm lừng, bánh mì giòn, kèm thêm muống nc dùng thơm ngọt. Ăn xong tô vẫn ấn tượng mà k hiểu s vị nó lại hợp nhau z. Ngoài ra thì các thàn phần khác theo mình đánh giá là tạm được. Tô lagu nguyên 1 cục xương hầm, mềm, thơm, ăn rất cân đối. Tóm lại: quán phù hợp cho các bạn trẻ sinh viên, học sinh hoặc những người thích khám phá món mới như mình. Còn ăn kiểu đi gia đình, ăn cho no thì ít phù hợp hơn.",0,0,0,4,0,0
826,"Quá ngon và rẻ, huhu, hôm đấy ăn rõ nhiều, không nhớ giá lắm nhưng mình ăn siêu no mà lúc tính tiền bất ngờ vì quá ngon và rẻ, nước chấm siêu ngon, cô bán hàng cũng vui tươi, nhất định quay lại 🤤🤤🤤, mình lần đầu hơi khó tìm tại đi bộ mà đường hơi tối.",0,0,0,5,0,0
827,"Phòng view thoáng, nhân viên tận tình, nhận phòng hạn chế tiếp xúc phù hợp mùa này.",0,5,0,0,0,0
828,"Dịp lễ Giỗ Tổ đông khách nhưng nhân viên vẫn nhiệt tình, hỗ trợ nhận phòng sớm miễn phí. Thậm chí nhân viên còn hướng dẫn bắt xe sao cho tiết kiệm, không hề chèo kéo sử dụng thêm dịch vụ, cực kỳ đánh giá cao sự chân thành chuyên nghiệp của các bạn.",0,5,0,0,0,0
829,"Anh chủ nhiệt tình và tội lắm. Tụi mình đen đủi đi xe dính phải Đinh trên cầu thị nại, vậy là gọi cho anh chủ, anh cho nhân viên chạy lên đổi xe để tụi mình tiếp tục vui vẻ đi chơi liền. Cảm ơn anh thật sự, nãy giờ mà không có anh tụi em con gái không, không biết phải làm thế nào nữa",0,0,0,0,5,0
830,Nơi này chưa được đâu tư chuyên nghiệp bài bản và đồng bộ. Không gian chỉ giống như nhưng gian hàng hay kiot bình thường. Cà phê họ bán trên siêu thị không thấy có sự chọn lọc. Có những nhãn hiệu nhỏ nhưng cũng được bày bán. Cảm giác thiếu sạch sẽ.,0,0,0,1,1,0
831,"Đồ uống bình thường k ngon k dở, nói chung ngồi hóng mát uống cũng được. Đông nên khá ồn, trẻ con chạy loạn ré om, hất cát văng nữa :((( View mình kì vọng quá nên đến thấy cũng k có gì đặc sắc hiuhiu",0,0,0,2,0,0
832,Khách sạn cũng linh động kết hợp vs các dịch vụ bên ngoài hỗ trợ khách du lịch. Mình chỉ việc liên hệ vs nhân viên là đc.,0,5,0,0,0,0
833,"2lần thuê xe chú đều mang sang ks cho mk, xe mới, chú cũng là thợ sửa xe nha mọi ng. Trc khi mang xe sang chú đều rửa sạch sẽ. Nhận xe chú cũng tư vấn điểm đi, chỗ ăn uống, giá cả, nhắc nhở đi an toàn. Mọi ng ủng hộ chú nhé",0,0,0,0,4,0
834,"Nhân viên thân thiện, hỗ trợ nhiệt tình. Gần trung tâm đi lại thuận tiện.",0,4,0,0,3,0
835,"Trước mình k có thik phá lấu, k bao giờ đụng vô luôn ak, bữa bạn rủ tới đây , mình gọi lagu , nó ăn phá lấu , nó có cho ùm thử miếng , thấy lạ miệng và ngon nữa , nên ưng , đồ tươi lắm , nước chấm cũng vừa miệng nưa, dạo sau đên đây mìn k ăn lagu mà gọi phá lấu luôn , beo béo , sần sật , cay the thé , ổn lắm luôn",0,0,0,5,0,0
836,"Quy nhơn có nhiều chổ cho thuê xe máy nhưng chưa thấy chổ nào cho thuê xe chuyên nghiệp mà tận tâm như chổ này, xe mới , sạch sẽ bóng loáng, chuẩn bị đầy đủ mũ bảo hiểm và cả áo mưa cho khách, hỏi xin bảng đồ cũng có luôn, còn chuẩn bị list quán ăn ngon trong cốp xe cho khách tiện đi lại nữa. Quá sức tuyệt vời",0,0,0,0,5,0
837,"lần đâu đi thuê cũng hơi bỡ ngỡ, nhưng thuê 1 ngày cũng rẻ. xe tay ga ở đây mới lắm nhé. sẽ quay lại cửa hàng khi cần",0,0,0,0,5,0
838,"Điểm đặc biệt khi ghé quán này là sợi bánh canh rất lạ kiểu như bánh cạn tươi làm từ máy mini mà hay làm ở nhà. Nước dùng ngọt thanh, lại có nhiều loại chả cá, ăn kèm lá hẹ nữa quá ô kê la mà 1 tô như này chỉ 15k. Ngon rẻ và quán lại rất sạch sẽ. 🤩",0,0,0,5,0,0
839,Rất ấn tượng bởi cả dịch vụ được cung cấp và phản hồi nhanh chóng qua email cho cả thông tin liên lạc báo giá và xác nhận.,5,0,0,0,0,0
840,"Bến tàu nằm chung với chợ cá nên vô cùng nhếch nhác, ô nhiễm và hôi thối. Không có nhà chờ cho hành khách.
",0,0,0,0,1,0
841,"Bên khách sạn đã xác nhận đặt phòng của mình nhưng khi mình gọi điện cho bên khách sạn để hỏi về vấn đề mình thấy ghi ""hồ bơi đang ngừng hoạt động"" thì bên Arise có chị nào bắt mát kêu thì là hết phòng rồi đó em. Mình có hỏi tại sao hết phòng mà vẫn xác nhận đặt phòng của mình thì chị đó kêu do Booking nó tự nhảy lên thôi.",0,2,0,0,0,0
842,Thủ tục thuê xe đơn giản.,0,0,0,0,5,0
843,"Rất tuyệt vời !
Mình ở khách sạn này 2 đêm, đêm đầu xong mình muốn chuyển sang khách sạn cùng tầm giá để có trải nghiệm mới tuy nhiên không thể tìm thấy khách sạn khác tốt hơn nên đêm sau mình quay lại đây thuê thêm 1 đêm với giá còn rẻ hơn đêm đầu tiên.
Chỗ để xe máy rộng rãi, lễ tân lịch sự dễ thương, phòng rộng nhưng không có view rộng, rất sạch sẽ gọn gàng, đầy đủ đồ nhà wc (lược, dao cạo râu, xà phòng, dầu tắm gội,...)đầy đủ máy sấy, móc áo, tủ treo, nệm lò xo xịn nằm rất phê...Điểm trừ là trong nhà wc chỗ tắm không được ngăn với khu khô, khi tắm làm ướt cả sàn nhà wc mất thẩm mỹ.
Chỗ này gần biển nên đi bộ ra tắm biển thoải mái, cũng gần quảng trường nên tối đi dạo mát ăn hàng ăn tối quá gần.
Mình rất hài lòng, xứng đáng 9,5 điểm",0,5,0,0,0,0
844,Quán có khá nhìu đặc sản bình định. Thich hợp vói cái tên siêu thị đặc sản... trông rata chuyên nghiệp giá cả hợp lí....,0,0,0,0,0,5
845,"Mình thuê 3 xe 3 ngày còn được disconut 10% , xe đời mới, giá lại rẻ không như xe của khách sạn vừa cũ mà giá lại cao.",0,0,0,0,4,0
846,"Nhận phòng ở lầu 4 đối diện thang máy, tầng này cũng luôn thấy các cô dọn phòng với rất nhiều dụng cụ vệ sinh nên luôn nghe thấy tiếng kéo bàn ghế, tiếng các cô gọi nhau í ới, tiếng người nói chuyện khi ra vô thang máy, rất ồn.",0,2,0,0,0,0
847,"Yên tĩnh, quang cảnh đẹp, có bãi tắm riêng khá đẹp, bãi cát không dốc nhiều và sóng cũng êm hơn các bãi trong thành phố",5,0,0,0,0,0
848,"Salad tươi ngon, topping đa dạng phù hợp với khẩu vị mỗi ng, ăn ngon lại còn khoẻ người nữa, sẽ quay lại hoài lun",0,0,0,5,0,0
849,"Giá vừa fai số với lượng. Chất cũng ổn và hài hoà về vị. 1 quán ăn cần nhất là hương vị, ổn định về chất lượng, ơn đây đạt dc điều đó sau 3 lần - 3 mùa tôi đã sử dụng. Nếu đánh giá ngon hay ko còn tuỳ khẩu vị mỗi người, từ mỗi vùng miền.",0,0,0,3,0,0
850,"Về tour du lịch thì ổn, không có gì chê cả.
Nhưng về khu du lịch Kỳ Co thì mình thấy hơi ức chế, không phải lỗi của cty tổ chức tour, mà là lỗi do ban quản lý. Thu vé biển tự nhiên của thiên nhiên mà thu tận 150k/người, cướp cạn à.
",3,0,0,0,0,0
851,"Lần đầu đến Quy Nhơn và mọi thứ ở đây khác xa tưởng tượng của mình.
Bãi biển đẹp, con người thân thiện, đồ ăn ngon, đặc biệt là hải sản tươi sống vừa cập bến quá ngon mà lại rẻ.
Khách sạn Quy Nhơn gần biển, nằm trong phòng nhìn qua khung cửa kính view được toàn bộ bãi biển thơ mộng.
",0,5,0,0,0,0
852,"Mặc dù nó có thể có ý nghĩa với người Việt Nam, nhưng theo quan điểm của người nước ngoài thì không có gì phải bàn cãi. Không phải là một bảo tàng, nó giống như một ngôi đền dành riêng cho Vua Gwangjung.",3,0,0,0,0,0
853,"Nơi đây như một siêu thị thu nhỏ, không phải mô hình cửa hàng tiện lợi.
Có khá đa dạng mặt hàng nhu yếu phẩm, thực phẩm, đồ tươi sống và rau củ quả.
Siêu thị sạch sẽ, sắp xếp ngăn nắp.",0,0,0,0,0,4
854,"Chợ nhỏ, thương nhân vui tính, hải sản tươi ngon nhưng không đầy đủ các loại hải sản",0,0,0,0,0,4
855,"Phòng ốc sạch sẽ, xe máy cho thuê mới rất tốt.",0,4,0,0,4,0
