 ,Review,nha_hang
516,"Đây là chi nhánh hai của quán sân vườn Sáu Cao ở Ghềnh Ráng. Bên nhà hàng này thì không gian lịch sự và chuyên nghiệp hơn, chuyên đặt tiệc sinh nhật, liên hoan, họp mặt các kiểu. Thỉnh thoảng nhà hàng có mời ca sĩ về hát. Giá cả tương đối cao, chất lượng món ăn ổn. Menu đa dạng, ngoài các món chuyên về gà chỉ còn có hải sản, chim cút, lòng mề, khai vị, súp, cháo , lẩu ....Thái độ nhân viên cần xem xét lại, tính tiền sai, nhân viên không coi trọng khách hàng, quản lí thiếu chuyên nghiệp, phục vụ chậm",3
517,"Quán sáu cao thì đã khá nổi tiếng với người dân nơi đây với các món gà , ngoài ra có các món khác cũng rất ngon ^^ , menu đa dạng , không gian thoáng mát rộng rãi , có cả phòng lạnh vip.Nv nhanh nhẹn",4
518,"Thích không gian quán dễ sợ, rộng rãi, yên tĩnh và mát mẻ. 
Menu món chay nhưng rất phong phú và đa dạng, từ cơm, mì cho tới gỏi, lẩu, v.v.. Các món tầm 20-65k, lẩu thì 180-250k. 
Mình đi với nhóm bạn nên thử cũng được kha khá mon. Đậu hủ non chiên 1 dĩa được 6 miếng đậu hủ áo bột chiên giòn,co them chà bông nữa , đậu hủ non nên ăn rất ngọt, mềm và béo thơm, chấm với sốt mayonnaise mặn mặn, béo ngậy ngon tuyệt luôn. Mi xào dai dai, ăn đã hơn nhiều so với các loại mì quán khác, mì được trộn đều với các loại rau củ như cà rốt, ớt chuông, nấm và đậu hủ chiên cắt sợi. Nói chung gọi món nào ra cũng ngon, vừa đẹp mắt lại vừa hợp khẩu vị. Lẫu thì trang trí đẹp mắt , ăn vừa miệng
Nhân viên vui vẻ, phục vụ rất chu đáo, nói chung là ok",4
519,"Nếu bạn cần 1 địa điểm rộng rãi để cơ qan hay gđ cùng ăn chay thì đây là địa điểm phù hợp vì rộng rãi thoáng mát , vị trí đẹp ngay mặt đường. 
Có món lẩu chay (lẩu thái hoặc lẩu nấm),lẩu nấm nước dùng hơi nhạt, ai thích đậm đà có thể gọi lẩu thái nhé.
Mì xào bò ngon, nên ăn thử.",4
520,"Với slogan “Meals for health”, Ẩm thực chay Tâm Thiện đem đến những bữa ăn chay độc đáo, thơm ngon, thanh tịnh mà vẫn đảm bảo đủ dinh dưỡng cho quý khách. Tại Tâm Thiện, các món ăn được chế biến chủ yếu từ nguồn nguyên liệu rau củ quả thiên nhiên tươi ngon.. Nhân viên nhanh nhẹn, phục vụ chu đáo. Menu đa dạng, nhiều món ăn, giá rẻ mà chất lượng lại rất ổn. Quán bán cả ngày, phục vụ điểm tâm sáng, cơm trưa, và cơm tối. Ngoài ra còn có các món lẫu chay hợp khẩu vị người dùng. Không gian rộng rãi.",4
521,"Vừa qua có dịp đi ghé quán. Lúc này là 16h chiều, quán khá vắng. Nhân viên phục vụ chậm, ly uống nước rất dơ. Quán chay nhưng lại hết cơm trắng. Chỉ còn cơm dương châu. Và canh. Ăn chay mà 80k. Hơi chát nhỉ",3
522,"Rất xứng với tên gọi nhà hàng. Giá cả cao hơn mặt bằng chung quán chay ở Quy Nhơn nhưng thực sự rất xứng đáng. Món chay phong phú, tinh tế từ hình thức đến chất lượng. Nhân viên nhẹ nhàng, lịch sự. Quán bán tất cả các ngày. Xứng đáng là quán chay tuyệt nhất!",4
523,"Món ăn chay ở đây rất hấp dẫn và ngon nữa, chúc nhà hàng càng ngày càng đông khách và các món ăn càng ngon hơn nữa",5
524,"Hôm qua 20/10. Nên mình chở mẫu hậu đi ăn đồ Nhật Bản. Phong cách Nhật Bản có khác, nhân viên lịch sự và lễ phép đến mức không ngờ luôn. Mình đi trúng ngày lễ nên hai mẹ con được hai bông hoa dễ thương lắm.Thực đơn thì đa dạng vô cùng mình sắp rối lên vì nhiều đồ quá, không biết chọn gì cho phải mà món nào cũng muốn ăn. Mà chỉ có hai mẹ con thôi. Nên chỉ gọi được ít món thôi. Đồ ăn cũng ngon. Mà tại mình quen sự đậm đà của đồ ăn Việt rồi, nên ăn thấy hơi nhạt. View cũng dễ thương nữa. Lần sau mình rủ hội bạn lại ăn nhiều món để có cái nhìn khách quan hơn.",4
525,"Phục vụ tốt, đồ ăn khá ngon, giá cả cực kỳ phải chăng",4
526,"Ngon-bổ-rẻ❤️❤️❤️
Nhân viên thân thiện
Nhà hàng toàn gỗ kiểu cổ nhưng k kém phần sang chảnh nhé!
Đáng để đi nhiều lần nữa😋😋😋",4
527,Hấp dẩn chưa. Tui đã cảm nhận và rất hài lòng.,5
528,"Không Gian đep, Món ăn ngon. Một không gian gỗ kiến trúc cung đình. không thể chê vào đâu được. Khách đến nhà hàng cũng khá đồng.",4
529,"Nhà có 4 người gọi mỗi mấy món cơm canh đơn giản mà đợi gần 1 tiếng mới lên đồ. Đồ ăn thì rõ là đắt, bát canh cua rau cũng gần 100k. Nói chung chỉ được cái mã sang sang thôi chứ ko ra làm sao cả. Ăn uống phải trả tiền mà như đi xin. Cạch mặt không bao giờ quay lại nữa.!!!!!!",1
530,"Đồ ăn không ngon, giá thì cao, ngồi ăn thậm chí còn có chuột chạy ra từ khu nhà bếp. Cách phục vụ của nhân viên còn khá là tệ, không chuyên nghiệp. Nói chung mình đi 1 lần và không muốn quay lại lần 2",2
531,"Ăn một lần tởn đến già
Chuyện là thế này. Hôm trước lớp con em nó tổ chức ăn liên hoan cuối năm. Thấy cháu nó háo hức lắm, cứ mong mãi. Vào quán tổng thể ban đầu khá đẹp mắt, đồ ăn được trung bày gọn gàng.Tuy nhiên khi bước vào ,sàn nhà rất trơn ,gây nguy hiểm.Nhưng vì đây là quán nướng nên dầu mỡ là chuyện bình thường nên em cũng bỏ qua. Đến lúc ăn thấy có rất nhiều thịt,miếng thịt khá dày. Nhưng khi ăn , thịt mỡ nhiều, rất dai đến kéo còn cắt ko dc.,và bỏ quá nhiều gia vị. Này chưa là gì khi sau đó em gắp các món ăn khác, thức ăn nguội lạnh, tẩm ướp ngọt so với người miền trung chúng mình,nhân viên có thái độ với khách hàng, hải sản và các món ăn khác đều không tươi và không còn độ ấm của thức ăn.Vì em đi lúc quán khá đông nên điện bị sử dụng quá mức kết quả cúp cầu dao tận 2 lần liền. Chưa kể về nhà cháu em nó còn than đau bụng.Nói chung chỉ có nước và kem là tạm chấp nhận dc. Em nói để mọi người biết mà tránh quán này.",3
532,"Thịt bò thịt heo mỏng tang ướp gia vị qá nhiều , đồ nướng ngon đối với mình là ướp ít thôi để còn thấy vị ngọt tươi ngon của thịt nhưng có lẽ thịt ko tươi nên phải dùng nhiều gia vị ướp như vậy, lẩu cũng ko có gì đặc biệt. Được cái vị trí đẹp nên đông, phục vụ siêu lâu.",2
533,"Lần đầu tiên trong đời, tao xin bóc phốt cái quán tồi tệ này. Nhân dịp cả gia đình già trẻ đi chơi. Đi ngang thấy quán có cái view đẹp nên ghé vào. Đầu tiên em phục vụ giới thiệu thấy nghe có vẻ cũng ok. Tao gọi 1 cái lẩu và đồ nướng bao gồm: heo, bò, mực, tôm, bạch tuôc. Em ấy bảo quán phục vụ phong cách hàn quốc mà tao là tín đồ của đồ nướng kiểu Hàn. Tao thấy ưng cái bụng ghê gớm. Mọi chuyện bắt đầu từ lúc đồ nướng được đem ra. Hỡi ôi tao đi từ BBQ, Gogi house, Thái Ẽxpress, Hotpot story....tao chưa bao giờ thấy nguyên liệu kiểu đó. Bò, Heo không biết bảo quản kiểu gì nhìn thâm đen. Bạch tuộc, mực thì nhầy nhụa. Chỉ có tôm là nhìn còn đươc. Tao ít vui rồi. Biết sẵn bụng tao nhạy cảm tao ráng nhin, ăn ít. Sau khi nếm cái lẩu cả gia đình tao quyết định đi ra biển chơi rồi tìm chỗ khác ăn. Moi chuyện chưa dừng lại ở đây. Sau khi ăn xong khoảng 1 giờ bụng tao bắt đầu khó chịu, sau đó chuyển sang chịu éo nổi. Đến lúc vào quán khác gia đình tao ăn còn tai nhai 1 nắm thuốc rồi giữ toilet cho quán. ngồi 1 lúc nhắm không ổn vợ chồng tao xin về trước. Nguyên nhân tao bóc phốt là con vơ tao nó thuôc dạng máy xay. Thế mà hôm nay nó cũng giành toilet. Túm lại tao đánh giá cho bà con cô bác gần xa có ý định vào cái quán này như sau:
1. Vị trí: view đẹp
2. Giá cả: bình thường
3.Phục vụ: dưới bình thường: ly, chén rửa còn đọng nước khi đem ra, phục vụ quên mang đồ ăn kèm. Ăn một lúc hỏi mới nhớ
4. Chất lượng: Tao đang tính viết đơn kiện thằng cục trưởng an toàn vệ sinh TP Quy Nhơn. Làm ăn kiểu cc gì mà để quán xá nó lấy nguồn thực phẩm kiểu heo ăn như vậy",3
534,Mính tới quán ăn này đi sau lễ . Nhân viên và quản lí phục vụ đều khá tệ. Quán đông nên chất lượng phục vụ không chu đáo mình có thể chấp nhận nhưng nv phục vụ lúc đưa menu như quăng menu lên bàn rồi đi . Nước thì cũng không đem lên phải nhắc đi nhắc lại . Quản lí thì lấy đồ dùng trên bàn mình đi mà ko hề hỏi ý kiến khách hàng có cần dùng không . Phần đồ ăn thì lẫu thái không được ngon và rất chua. Sẽ không tới quán lần sau,2
535,"Ăn lần 1 buổi trưa vắng nên phục vụ tốt ăn ngon. Ăn lần 2 tối 29 Tết đông quá thiếu nhiều thứ, lửa ko sôi ăn lẫu tanh về đau bụng. Phục vụ tốt, nhiệt tình. Quán nên rút kinh nghiệm vì để mất khách khó gầy lại dc. Thực đơn nhiều món nướng ngon.",4
536,"Mang hương rừng núi thả vào thành phố biển, đó chính là cái phong cách nhà hàng này làm đó chính điều mình nhận thấy được khi bước chân vào. Trang trí rất thân thiện với môi trường sử dụng tre nứa để trang trí tường và quầy lễ tân như kiểu "" Chiều lên bản thượng"". Mình thích không gian dễ thương này vô cùng. Đồ ăn ngon miệng trang trí đẹp mắt lắm, đồ rừng đồ biển gì cũng ngon hết. Quán thích hợp để tổ chức sinh nhật, họp mặt bạn bè,nhậu nhẹt mồi ngon, không gian đẹp, rất ok.",4
537,"Ăn mấy lần rồi hôm nay mới vô phòng lạnh. Không gian phòng be bé, có mùi ẩm, mà vì bên ngoài nóng quá. Món ăn ngon, giá cả cũng ổn. Cơm chiên ngon. Lẩu thái bình thường,. Phục vụ vui vẻ, gọi món nhanh",4
538,"Nhà hàng này khá nổi ở khu vực sông bắc hà thanh. Không gian cực kì rộng, nhưng rất riêng tư. Đúng như tên của nhà hàng, ở đây trang trí theo phong cách việt nam dân dã. Có các bàn riêng trong từng ô nhỏ, mái vòm, trần ghép ống tre, tường gạch đỏ nổi, bàn ghế gỗ mộc mạc. Nhân viên mặc áo dài nhìn trang nhã và duyên dáng lắm. Menu cực kì đa dạng, chuyên về các món ăn thuần việt. Nên thử thịt thú rừng và ngũ quả kho quẹt. Nếu đi đông thì đặt nguyên một con gà hay nửa con heo, nhờ bếp xào nấu theo ý mình",4
539,Món tôm đất nướng và sò lụa hấp sả ngon. Món bạch tuộc nướng muối ớt ko tươi giòn như mong muốn. Giá cả phải chăng. Nói chung 1 câu good enough,4
540,"qua Liên Thành tình cờ nhưng rất thoả mãn. Hải sản tươi ngon, rẻ hơn Hải Sỹ mà pv tận tình dễ thương. Không gian sát bờ biển gió thổi vô cùng thích. Cả bọn 3 đứa ăn banh bụng có 819k. Quá đã",5
541,"Quán nằm ở vị trí sát biển nên khá là mát mẻ . Không gian quan thoáng đãng , rộng và rất thích hợp cho các bữa tiệc liên hoan , sinh nhật , ăn uống cùng gia đình ... NHân viên quán đông và phục vụ rất hợp ý khách . Bàn ghế sạch sẽ . Menu đa dạng các món hải sản tươi ngon và giá cả cũng hợp lí nữa . Chất lượng đồ ăn ngon , đậm đà nhất là các loại ốc hấp xả rất thơm . Và lẩu hải sản nhiều , ăn khá no",3
542,#comsaomai,4
543,"Trong chuyến du lịch suốt miền Nam trên đường di chuyển đoàn mình dừng chân tại đây để ăn trưa, vào đây thấy cũng sạch sẽ mà mình rất thích đồ ăn tại đây nhé, phần ăn rất nhiều món, nấu ăn gia vị vừa miệng, đồ ăn khi đoàn tới là có liền nên rất thích, nhân viên ở đây phục vụ rất nhiệt tình. Đặc biệt tại đây có gina hàng bán các loại đồ ăn đặc sản nên cũng rất thích, khi ăn cơm xong họ cũng đem đồ ăn tráng miệng là bánh nếp dừa đặc sản ra mời, ai thích thì mua ăn. Nhà Hàng còn có 1 quầy bán xoài mà xoài ở đây ngon cực kỳ luôn ấy, cứ 1 trái là 10 k, có cô bán ngồi gọt vở xoài rồi cắt sẳn luôn nhé, cho thêm bịch muối nữa nên đi xe đường dài mua vài trái ăn cũng vui. khu vệ sinh ở đây rất nhiêu phòng sạch sẽ. nói chung là thích nhà hàng này, bạn nào có đi xa thì ghé qua đây ăn uống vừa ngon vừa an toàn hjhj",4
544,"Đồ ăn ok ngon , tươi , nhưng so với giá thì quá chát . Mình đi 2ng tổng bill 1200 . Ăn 1 con cá mú 550 1 kg .. Gỏi mực 360 . Ngao hấp 170 . Đồ ăn ngon tươi chỗ ngồi mát . Nhưng giá cao hơn tất cả các nhà hàng khác . Sẽ không quay lại vì giá quá cao .",3
545,"Nhà hàng này mình được mời đi ăn, nên mình không quan tâm về giá. Nhưng chắc cũng không rẻ. Mình chỉ quan tâm tới đồ ăn ngon thôi. Lẩu sứa là đặc sản ở đây, cua gạch nữa. Mình ăn ngon quá, nên thấy cái gì cũng là đặc sản cả. Hải sản ở đây toàn tươi sống cả. Nên nó ngọt tự nhiên,chắc thịt, ăn đã miệng. Quán khá sạch sẽ và thoáng. Đồ ăn ra cũng nhanh mà mấy bạn phục vụ cũng niềm nở nữa. Mình nhờ cái gì cũng làm nhanh. Ước gì ngày nào cũng được mời được đi ăn kiểu này.",3
546,Giá cả rất hợp lý,4
547,"Dân bia không thể không biết bia up ngược đang hot rần rần từ Bắc chí Nam, may quá Quy Nhơn có rồi nè
Chai bia up ngược có thể là Tiger, Budweiser, Strongbow, phía dưới là soda hoặc mojito, uống vị lạ lạ
Cực kì độc đáo luôn, rất thích hợp cho những ai muốn tụ tập “sương sương” mà vẫn muốn được thử một chút đồ uống có cồn nhè nhẹ",4
